filename,gd_year,title,doi,pages,authors
GD23I_111-125.pdf,GD23I,Degenerate Crossing Number and Signed Reversal Distance,10.1007/978-3-031-49272-3_7,111-125,Niloufar Fuladi; Alfredo Hubard; Arnaud de Mesmay
GD23I_126-139.pdf,GD23I,Minimizing an Uncrossed Collection of Drawings,10.1007/978-3-031-49272-3_8,126-139,Petr Hlinený; Tomás Masarík
GD23I_140-148.pdf,GD23I,Bichromatic Perfect Matchings with Crossings,10.1007/978-3-031-49272-3_9,140-148,Oswin Aichholzer; Stefan Felsner; Rosna Paul; Manfred Scheucher; Birgit Vogtenhuber
GD23I_150-166.pdf,GD23I,On Families of Planar DAGs with Constant Stack Number,10.1007/978-3-031-49272-3_10,150-166,Martin Nöllenburg; Sergey Pupyrev
GD23I_167-175.pdf,GD23I,On 3-Coloring Circle Graphs,10.1007/978-3-031-49272-3_11,167-175,Patricia Bachmann; Ignaz Rutter; Peter Stumpf
GD23I_177-193.pdf,GD23I,The Complexity of Recognizing Geometric Hypergraphs,10.1007/978-3-031-49272-3_12,177-193,Daniel Bertschinger; Nicolas El Maalouly; Linda Kleist; Tillmann Miltzow; Simon Weber
GD23I_194-208.pdf,GD23I,On the Complexity of Lombardi Graph Drawing,10.1007/978-3-031-49272-3_13,194-208,Paul Jungeblut
GD23I_209-224.pdf,GD23I,Tree Drawings with Columns,10.1007/978-3-031-49272-3_14,209-224,Jonathan Klawitter; Johannes Zink
GD23I_226-243.pdf,GD23I,On the Perception of Small Sub-graphs,10.1007/978-3-031-49272-3_15,226-143,Jacob Miller; Mohammad Ghoniem; Hsiang-Yun Wu; Helen C. Purchase
GD23I_244-258.pdf,GD23I,TimeLighting: Guidance-Enhanced Exploration of 2D Projections of Temporal Graphs,10.1007/978-3-031-49272-3_16,244-258,Velitchko Andreev Filipov; Davide Ceneda; Daniel Archambault; Alessio Arleo
GD23I_259-275.pdf,GD23I,Evaluating Animation Parameters for Morphing Edge Drawings,10.1007/978-3-031-49272-3_17,259-275,Carla Binucci; Henry Förster; Julia Katheder; Alessandra Tappini
GD23I_276-292.pdf,GD23I,Balancing Between the Local and Global Structures (LGS) in Graph Embedding,10.1007/978-3-031-49272-3_18,276-292,Jacob Miller; Vahan Huroyan; Stephen G. Kobourov
GD23I_294-306.pdf,GD23I,Boxicity and Interval-Orders: Petersen and the Complements of Line Graphs,10.1007/978-3-031-49272-3_19,294-306,Marco Caoduro; András Sebö
GD23I_307-314.pdf,GD23I,Side-Contact Representations with Convex Polygons in 3D: New Results for Complete Bipartite Graphs,10.1007/978-3-031-49272-3_20,307-314,André Schulz
GD23I_315-330.pdf,GD23I,Mutual Witness Proximity Drawings of Isomorphic Trees,10.1007/978-3-031-49272-3_21,315-330,Carolina Haase; Philipp Kindermann; William J. Lenhart; Giuseppe Liotta
GD23I_332-347.pdf,GD23I,Three Edge-Disjoint Plane Spanning Paths in a Point Set,10.1007/978-3-031-49272-3_22,332-347,Philipp Kindermann; Jan Kratochvíl; Giuseppe Liotta; Pavel Valtr
GD23I_348-355.pdf,GD23I,Decomposition of Geometric Graphs into Star-Forests,10.1007/978-3-031-49272-3_23,348-355,János Pach; Morteza Saghafian; Patrick Schnider
GD23II_22-36.pdf,GD23II,Cops and Robbers on 1-Planar Graphs,10.1007/978-3-031-49275-4_1,22-36,Stephane Durocher; Shahin Kamali; Myroslav Kryven; Fengyi Liu; Amirhossein Mashghdoust; Avery Miller; Pouria Zamani Nezhad; Ikaro Penha Costa; Timothy Zapp
GD23II_37-52.pdf,GD23II,Removing Popular Faces in Curve Arrangements,10.1007/978-3-031-49275-4_2,37-52,Phoebe de Nooijer; Soeren Terziadis; Alexandra Weinberger; Zuzana Masárová; Tamara Mchedlidze; Maarten Löffler; Günter Rote
GD23II_53-69.pdf,GD23II,Diﬀerent Types of Isomorphisms of Drawings of Complete Multipartite Graphs,10.1007/978-3-031-49275-4_3,53-69,Oswin Aichholzer; Birgit Vogtenhuber; Alexandra Weinberger
GD23II_71-83.pdf,GD23II,On the Parameterized Complexity of Bend-Minimum Orthogonal Planarity,10.1007/978-3-031-49275-4_4,71-83,Emilio Di Giacomo; Walter Didimo; Giuseppe Liotta; Fabrizio Montecchiani; Giacomo Ortali
GD23II_84-99.pdf,GD23II,Fixed-Parameter Algorithms for Computing RAC Drawings of Graphs,10.1007/978-3-031-49275-4_5,84-99,Cornelius Brand; Robert Ganian; Sebastian Röder; Florian Schager
GD23II_100-114.pdf,GD23II,Parameterized Complexity of Simultaneous Planarity,10.1007/978-3-031-49275-4_6,100-114,Simon D. Fink; Matthias Pfretzschner; Ignaz Rutter
GD23II_115-131.pdf,GD23II,The Parametrized Complexity of the Segment Number,10.1007/978-3-031-49275-4_7,115-131,Sabine Cornelsen; Giordano Da Lozzo; Luca Grilli; Siddharth Gupta; Jan Kratochvíl; Alexander Wolff
GD23II_133-148.pdf,GD23II,A Schnyder-Type Drawing Algorithm for 5-Connected Triangulations,10.1007/978-3-031-49275-4_8,133-148,Olivier Bernardi; Éric Fusy; Shizhe Liang
GD23II_149-156.pdf,GD23II,A Logarithmic Bound for Simultaneous Embeddings of Planar Graphs,10.1007/978-3-031-49275-4_9,149-156,Raphael Steiner
GD23II_157-165.pdf,GD23II,Manipulating Weights to Improve Stress-Graph Drawings of 3-Connected Planar Graphs,10.1007/978-3-031-49275-4_10,157-165,Alvin Chiu; David Eppstein; Michael T. Goodrich
GD23II_167-183.pdf,GD23II,Computing Hive Plots: A Combinatorial Framework,10.1007/978-3-031-49275-4_11,167-183,Martin Nöllenburg; Markus Wallinger
GD23II_184-201.pdf,GD23II,A Simple Pipeline for Orthogonal Graph Drawing,10.1007/978-3-031-49275-4_12,184-201,Tim Hegemann; Alexander Wolff
GD23II_202-215.pdf,GD23II,Parameterized and Approximation Algorithms for the Maximum Bimodal Subgraph Problem,10.1007/978-3-031-49275-4_13,202-215,Walter Didimo; Fedor V. Fomin; Petr A. Golovach; Tanmay Inamdar; Stephen Kobourov; Marie Diana Sieper
GD23II_216-230.pdf,GD23II,Upward and Orthogonal Planarity are W[1]-Hard Parameterized by Treewidth,10.1007/978-3-031-49275-4_14,216-230,Bart M. P. Jansen; Liana Khazaliya; Philipp Kindermann; Giuseppe Liotta; Fabrizio Montecchiani; Kirill Simonov
GD23II_231-244.pdf,GD23II,On Minimizing the Energy of a Spherical Graph Representation,10.1007/978-3-031-49275-4_15,231-244,Matt DeVos; Danielle Rogers; Alexandra Wesolek
GD24_19-42.pdf,GD24,The Euclidean MST-Ratio for Bi-Colored Lattices,10.4230/LIPIcs.GD.2024.3,19-42,Sebastiano Cultrera di Montesano; Ondrej Draganov; Herbert Edelsbrunner; Morteza Saghafian
GD24_43-54.pdf,GD24,Enumeration of Intersection Graphs of x -Monotone Curves,10.4230/LIPIcs.GD.2024.4,43-54,Jacob Fox; János Pach; Andrew Suk
GD24_55-64.pdf,GD24,Holes in Convex and Simple Drawings,10.4230/LIPIcs.GD.2024.5,55-64,Helena Bergold; Joachim Orthaber; Manfred Scheucher; Felix Schröder
GD24_65-74.pdf,GD24,1-Planar Unit Distance Graphs,10.4230/LIPIcs.GD.2024.6,65-74,Panna Gehér; Géza Tóth 0001
GD24_75-92.pdf,GD24,The Density Formula: One Lemma to Bound Them All,10.4230/LIPIcs.GD.2024.7,75-92,Michael Kaufmann 0001; Boris Klemz; Kristin Knorr; Meghana M. Reddy; Felix Schröder; Torsten Ueckerdt
GD24_93-102.pdf,GD24,Note on Min- k -Planar Drawings of Graphs,10.4230/LIPIcs.GD.2024.8,93-102,Petr Hlinený; Csenge Lili Ködmön
GD24_103-112.pdf,GD24,Point Sets into Plane Subgraphs,10.4230/LIPIcs.GD.2024.9,103-112,Adrian Dumitrescu; János Pach
GD24_113-130.pdf,GD24,Constrained Outer-String Representations,10.4230/LIPIcs.GD.2024.10,113-130,Therese Biedl; Sabine Cornelsen; Jan Kratochvíl; Ignaz Rutter
GD24_131-146.pdf,GD24,Monotone Arc Diagrams with Few Biarcs,10.4230/LIPIcs.GD.2024.11,131-146,Steven Chaplick; Henry Förster; Michael Hoffmann 0001; Michael Kaufmann 0001
GD24_147-164.pdf,GD24,The Parameterized Complexity Of Extending Stack Layouts,10.4230/LIPIcs.GD.2024.12,147-164,Thomas Depian; Simon D. Fink; Robert Ganian; Martin Nöllenburg
GD24_165-184.pdf,GD24,The Price of Upwardness,10.4230/LIPIcs.GD.2024.13,165-184,Patrizio Angelini; Therese Biedl; Markus Chimani; Sabine Cornelsen; Giordano Da Lozzo; Seok-Hee Hong 0001; Giuseppe Liotta; Maurizio Patrignani; Sergey Pupyrev; Ignaz Rutter; Alexander Wolff 0001
GD24_185-202.pdf,GD24,k via Triangulations,10.4230/LIPIcs.GD.2024.14,185-202,Oksana Firman; Grzegorz Gutowski; Myroslav Kryven; Yuto Okada; Alexander Wolff 0001
GD24_203-222.pdf,GD24,Bundling-Aware Graph Drawing,10.4230/LIPIcs.GD.2024.15,203-222,Daniel Archambault; Giuseppe Liotta; Martin Nöllenburg; Tommaso Piselli; Alessandra Tappini; Markus Wallinger
GD24_223-240.pdf,GD24,GraphTrials: Visual Proofs of Graph Properties,10.4230/LIPIcs.GD.2024.16,223-240,Henry Förster; Felix Klesen; Tim Dwyer; Peter Eades; Seok-Hee Hong 0001; Stephen G. Kobourov; Giuseppe Liotta; Kazuo Misue; Fabrizio Montecchiani; Alexander Pastukhov; Falk Schreiber
GD24_241-258.pdf,GD24,Connectivity-Faithful Graph Drawing,10.4230/LIPIcs.GD.2024.17,241-258,Amyra Meidiana; Seok-Hee Hong 0001; Yongcheng Jing
GD24_259-272.pdf,GD24,On the Uncrossed Number of Graphs,10.4230/LIPIcs.GD.2024.18,259-272,Martin Balko; Petr Hlinený; Tomás Masarík; Joachim Orthaber; Birgit Vogtenhuber; Mirko H. Wagner
GD24_273-292.pdf,GD24,Weakly Leveled Planarity with Bounded Span,10.4230/LIPIcs.GD.2024.19,273-292,Michael A. Bekos; Giordano Da Lozzo; Fabrizio Frati; Siddharth Gupta 0002; Philipp Kindermann; Giuseppe Liotta; Ignaz Rutter; Ioannis G. Tollis
GD24_293-302.pdf,GD24,Quantum Algorithms for One-Sided Crossing Minimization,10.4230/LIPIcs.GD.2024.20,293-302,Susanna Caroppo; Giordano Da Lozzo; Giuseppe Di Battista
GD24_303-320.pdf,GD24,The Perception of Stress in Graph Drawings,10.4230/LIPIcs.GD.2024.21,303-320,Gavin J. Mooney; Helen C. Purchase; Michael Wybrow; Stephen G. Kobourov; Jacob Miller 0001
GD24_321-338.pdf,GD24,Boundary Labeling in a Circular Orbit,10.4230/LIPIcs.GD.2024.22,321-338,Annika Bonerath; Martin Nöllenburg; Soeren Terziadis; Markus Wallinger; Jules Wulms
GD24_339-358.pdf,GD24,Intersection Graphs with and Without Product Structure,10.4230/LIPIcs.GD.2024.23,339-358,Laura Merker; Lena Scherzer; Samuel Schneider; Torsten Ueckerdt
GD24_359-376.pdf,GD24,Upward Pointset Embeddings of Planar st -Graphs,10.4230/LIPIcs.GD.2024.24,359-376,Carlos Alegría; Susanna Caroppo; Giordano Da Lozzo; Marco D&apos;Elia; Giuseppe Di Battista; Fabrizio Frati; Fabrizio Grosso; Maurizio Patrignani
GD24_377-392.pdf,GD24,Parameterized Algorithms for Beyond-Planar Crossing Numbers,10.4230/LIPIcs.GD.2024.25,377-392,Miriam Münch; Ignaz Rutter
GD24_393-414.pdf,GD24,Storylines with a Protagonist,10.4230/LIPIcs.GD.2024.26,393-414,Tim Hegemann; Alexander Wolff 0001
GD24_415-432.pdf,GD24,On k -Planar Graphs Without Short Cycles,10.4230/LIPIcs.GD.2024.27,415-432,Michael A. Bekos; Prosenjit Bose; Aaron Büngener; Vida Dujmovic; Michael Hoffmann 0001; Michael Kaufmann 0001; Pat Morin; Saeed Odak; Alexandra Weinberger
GD24_433-454.pdf,GD24,On the Edge Density of Bipartite 3-Planar and Bipartite Gap-Planar Graphs,10.4230/LIPIcs.GD.2024.28,433-454,Aaron Büngener; Maximilian Pfister 0002
GD24_455-476.pdf,GD24,Improving the Crossing Lemma by Characterizing Dense 2-Planar and 3-Planar Graphs,10.4230/LIPIcs.GD.2024.29,455-476,Aaron Büngener; Michael Kaufmann 0001
GD24_477-496.pdf,GD24,Flips in Colorful Triangulations,10.4230/LIPIcs.GD.2024.30,477-496,Rohan Acharya; Torsten Mütze; Francesco Verciani
GD24_497-516.pdf,GD24,Revisiting ILP Models for Exact Crossing Minimization in Storyline Drawings,10.4230/LIPIcs.GD.2024.31,497-516,Alexander Dobler; Michael Jünger; Paul J. Jünger; Julian Meffert; Petra Mutzel; Martin Nöllenburg
GD24_517-538.pdf,GD24,On the Complexity of Recognizing k -Real Face Graphs,10.4230/LIPIcs.GD.2024.32,517-538,Michael A. Bekos; Giuseppe Di Battista; Emilio Di Giacomo; Walter Didimo; Michael Kaufmann 0001; Fabrizio Montecchiani
GD24_539-556.pdf,GD24,Crossing Numbers of Beyond Planar Graphs Re-Revisited: A Framework Approach,10.4230/LIPIcs.GD.2024.33,539-556,Markus Chimani; Torben Donzelmann; Nick Kloster; Melissa Koch; Jan-Jakob Völlering; Mirko H. Wagner
GD24_557-574.pdf,GD24,Separable Drawings: Extendability and Crossing-Free Hamiltonian Cycles,10.4230/LIPIcs.GD.2024.34,557-574,Oswin Aichholzer; Joachim Orthaber; Birgit Vogtenhuber
GD24_575-586.pdf,GD24,On k -Plane Insertion into Plane Drawings,10.4230/LIPIcs.GD.2024.35,575-586,Julia Katheder; Philipp Kindermann; Fabian Klute; Irene Parada; Ignaz Rutter
GD24_587-604.pdf,GD24,Noncrossing Longest Paths and Cycles,10.4230/LIPIcs.GD.2024.36,587-604,Greg Aloupis; Ahmad Biniaz; Prosenjit Bose; Jean-Lou De Carufel; David Eppstein; Anil Maheshwari; Saeed Odak; Michiel Smid; Csaba D. Tóth; Pavel Valtr 0001
GD24_605-622.pdf,GD24,Single-Crossing Graph as a Minor,10.4230/LIPIcs.GD.2024.37,605-622,Vida Dujmovic; Camille La Rose
GD24_623-632.pdf,GD24,Harborth’s Conjecture for 4-Regular Planar Graphs,10.4230/LIPIcs.GD.2024.38,623-632,Daniel J. Chang; Timothy Sun
GD24_633-650.pdf,GD24,Cubic Bézier Curves with Bounded Curvature,10.4230/LIPIcs.GD.2024.39,633-650,David Eppstein; Michael T. Goodrich; Abraham M. Illickan
GD24_651-666.pdf,GD24,Morphing Planar Graph Drawings via Orthogonal Box Drawings,10.4230/LIPIcs.GD.2024.40,651-666,Therese Biedl; Anna Lubiw; Jack Spalding-Jamieson
GD98_14-27.pdf,GD98,Drawing of Two-Dimensional Irregular Meshes,10.1007/3-540-37623-2_1,14-27,Alok Aggarwal; S. Rao Kosaraju; Mihai Pop
GD98_28-42.pdf,GD98,Quasi-Upward Planarity,10.1007/3-540-37623-2_2,28-42,Paola Bertolazzi; Giuseppe Di Battista; Walter Didimo
GD98_43-56.pdf,GD98,Three Approaches to 3D-Orthogonal Box-Drawings,10.1007/3-540-37623-2_3,43-56,Therese C. Biedl
GD98_57-69.pdf,GD98,Using Graph Layout to Visualize Train Interconnection Data,10.1007/3-540-37623-2_4,57-69,Ulrik Brandes; Dorothea Wagner
GD98_70-84.pdf,GD98,Diﬀerence Metrics for Interactive Orthogonal Graph Drawing Algorithms 1 Introduction,10.1007/3-540-37623-2_5,70-84,Stina Bridgeman; Roberto Tamassia
GD98_85-99.pdf,GD98,Upward Planarity Checking: “Faces Are More than Polygons”,10.1007/3-540-37623-2_6,85-99,Giuseppe Di Battista; Giuseppe Liotta
GD98_100-114.pdf,GD98,A Split&Push Approach to 3D Orthogonal Drawing,10.1007/3-540-37623-2_7,100-114,Giuseppe Di Battista; Maurizio Patrignani; Francesco Vargiu
GD98_115-123.pdf,GD98,Geometric Thickness of Complete Graphs,10.1007/3-540-37623-2_8,115-123,Michael B. Dillencourt; David Eppstein; DanielS. Hirschberg
GD98_124-137.pdf,GD98,Balanced Aspect Ratio Trees and Their Use for Drawing Very Large Graphs,10.1007/3-540-37623-2_9,124-137,Christian A. Duncan; Michael T. Goodrich; Stephen G. Kobourov
GD98_138-150.pdf,GD98,On Improving Orthogonal Drawings: The 4M-Algorithm,10.1007/3-540-37623-2_10,138-150,Ulrich Fößmeier; Carsten Heß; Michael Kaufmann
GD98_151-165.pdf,GD98,Algorithmic Patterns for Orthogonal Graph Drawing,10.1007/3-540-37623-2_11,151-165,Natasha Gelfand; Roberto Tamassia
GD98_166-179.pdf,GD98,A Framework for Drawing Planar Graphs with Curves and Polylines,10.1007/3-540-37623-2_12,166-179,Michael T. Goodrich; Christopher G. Wagner
GD98_180-195.pdf,GD98,Planar Polyline Drawings with Good Angular Resolution,10.1007/3-540-37623-2_13,180-195,Carsten Gutwenger; Petra Mutzel
GD98_196-210.pdf,GD98,A Layout Adjustment Problem for Disjoint Rectangles Preserving Orthogonal Order,10.1007/3-540-37623-2_14,196-210,Kunihiko Hayashi; Michiko Inoue; Toshimitsu Masuzawa; Hideo Fujiwara
GD98_211-222.pdf,GD98,Drawing Algorithms for Series-Parallel Digraphs in Two and Three Dimensions,10.1007/3-540-37623-2_15,211-222,Seok-Hee Hong; Peter Eades; Aaron Quigley; Sang-Ho Lee
GD98_223-236.pdf,GD98,Approximation Algorithms for Finding Best Viewpoints,10.1007/3-540-37623-2_16,223-236,Michael E. Houle; Richard Webber
GD98_237-250.pdf,GD98,Level Planarity Testing in Linear Time,10.1007/3-540-37623-2_17,237-250,Michael Jünger; Sebastian Leipert; Petra Mutzel
GD98_251-258.pdf,GD98,Crossing Number of Abstract Topological Graphs,10.1007/3-540-37623-2_18,251-258,Jan Kratochvíl
GD98_259-275.pdf,GD98,Self-Organizing Graphs – A Neural Network Perspective of Graph Layout,10.1007/3-540-37623-2_19,259-275,Bernd Meyer
GD98_276-287.pdf,GD98,Embedding Planar Graphs at Fixed Vertex Locations,10.1007/3-540-37623-2_20,276-287,János Pach; Rephael Wenger
GD98_288-300.pdf,GD98,Proximity Drawings: Three Dimensions Are Better than Two,10.1007/3-540-37623-2_21,288-300,Paolo Penna; Paola Vocca
GD98_301-314.pdf,GD98,NP-Completeness of Some Tree-Clustering Problems,10.1007/3-540-37623-2_22,301-314,Falk Schreiber; Konstantinos Skodinis
GD98_315-328.pdf,GD98,Reﬁnement of Orthogonal Graph Drawings,10.1007/3-540-37623-2_23,315-328,Janet M. Six; Konstantinos G. Kakoulis; Ioannis G. Tollis
GD98_329-344.pdf,GD98,A Combinatorial Framework for Map Labeling,10.1007/3-540-37623-2_24,329-344,Frank Wagner; Alexander Wolff
GD98_345-359.pdf,GD98,An Algorithm for Three-Dimensional Orthogonal Graph Drawing,10.1007/3-540-37623-2_25,345-359,David R. Wood
GD98_360-368.pdf,GD98,Graph Multidrawing: Finding Nice Drawings Without Deﬁning Nice,10.1007/3-540-37623-2_26,360-368,Therese Biedl; Joe Marks; Kathy Ryall; Sue Whitesides
GD98_369-376.pdf,GD98,Edge Labeling in the Graph Layout Toolkit,10.1007/3-540-37623-2_27,369-376,Uğur Doğrusöz; Konstantinos G. Kakoulis; Brendan Madden; Ioannis G. Tollis
GD98_377-386.pdf,GD98,Improved Force-Directed Layouts,10.1007/3-540-37623-2_28,377-386,Emden R. Gansner; Stephen C. North
GD98_387-396.pdf,GD98,A Fully Animated Interactive System for Clustering and Navigating Huge Graphs,10.1007/3-540-37623-2_29,387-396,Mao Lin Huang; Peter Eades
GD98_397-406.pdf,GD98,Drawing Large Graphs with H3Viewer and Site Manager,10.1007/3-540-37623-2_30,397-406,Tamara Munzner
GD98_407-415.pdf,GD98,Cooperation between Interactive Actions and Automatic Drawing in a Schematic Editor,10.1007/3-540-37623-2_31,407-415,Gilles Paris
GD98_416-425.pdf,GD98,Visualization of Parallel Execution Graphs,10.1007/3-540-37623-2_32,416-425,Björn Steckelbach; Till Bubeck; Ulrich Fößmeier; Michael Kaufmann; Marcus Ritt; Wolfgang Rosenstiel
GD98_426-435.pdf,GD98,JIGGLE: Java Interactive Graph Layout Environment,10.1007/3-540-37623-2_33,426-435,Daniel Tunkelang
GD99_22-40.pdf,GD99,Turn-Regularity and Planar Orthogonal Drawings,10.1007/3-540-46648-7_2,22-40,Stina S. Bridgeman; Giuseppe Di Battista; Walter Didimo; Giuseppe Liotta; Roberto Tamassia; Luca Vismara
GD99_41-51.pdf,GD99,Combining Graph Labeling and Compaction,10.1007/3-540-46648-7_3,41-51,Gunnar W. Klau; Petra Mutzel
GD99_52-62.pdf,GD99,Almost Bend-Optimal Planar Orthogonal Drawings of Biconnected Degree-3 Planar Graphs in Quadratic Time,10.1007/3-540-46648-7_4,52-62,Ashim Garg; Giuseppe Liotta
GD99_63-72.pdf,GD99,Fully Dynamic 3-Dimensional Orthogonal Graph Drawing,10.1007/3-540-46648-7_5,63-72,M. Closson; S. Gartshore; J. Johansen; S. K. Wismath
GD99_73-85.pdf,GD99,An E log E Line Crossing Algorithm for Levelled Graphs,10.1007/3-540-46648-7_6,73-85,Vance Waddle; Ashok Malhotra
GD99_86-95.pdf,GD99,Level Planar Embedding in Linear Time,10.1007/3-540-46648-7_7,86-95,Michael Jünger; Sebastian Leipert
GD99_96-103.pdf,GD99,Higres – Visualization System for Clustered Graphs and Graph Algorithms,10.1007/3-540-46648-7_8,96-103,Ivan A. Lisitsyn; Victor N. Kasyanov
GD99_104-111.pdf,GD99,Partitioning Approach to Visualization of Large Graphs,10.1007/3-540-46648-7_9,104-111,Vladimir Batagelj; Andrej Mrvar; Matjaž Zaveršnik
GD99_112-120.pdf,GD99,Graph Clustering Using Distance-k Cliques,10.1007/3-540-46648-7_10,112-120,Jubin Edachery; Arunabha Sen; Franz J. Brandenburg
GD99_121-130.pdf,GD99,A Framework for Circular Drawings of Networks,10.1007/3-540-46648-7_11,121-130,Janet M. Six; Ioannis G. Tollis
GD99_131-140.pdf,GD99,Drawing Planar Graphs with Circular Arcs,10.1007/3-540-46648-7_12,131-140,C. C. Cheng; C. A. Duncan; M. T. Goodrich; S. G. Kobourov
GD99_141-150.pdf,GD99,Drawing Graphs in the Hyperbolic Plane,10.1007/3-540-46648-7_13,141-150,Bojan Mohar
GD99_159-168.pdf,GD99,Grid Drawings of Four-Connected Plane Graphs,10.1007/3-540-46648-7_15,159-168,Kazuyuki Miura; Shin-ichi Nakano; Takao Nishizeki
GD99_169-178.pdf,GD99,Graph Embedding with Topological Cycle-Constraints,10.1007/3-540-46648-7_16,169-178,Christoph Dornheim
GD99_179-188.pdf,GD99,Embedding Vertices at Points: Few Bends Suffice for Planar Graphs,10.1007/3-540-46648-7_17,179-188,Michael Kaufmann; Roland Wiese
GD99_189-199.pdf,GD99,The Constrained Crossing Minimization Problem,10.1007/3-540-46648-7_18,189-199,Petra Mutzel; Thomas Ziegler
GD99_200-210.pdf,GD99,Planarity-Preserving Clustering and Embedding for Large Planar Graphs,10.1007/3-540-46648-7_19,200-210,Christian A. Duncan; Michael T. Goodrich; Stephen G. Kobourov
GD99_211-218.pdf,GD99,An Algorithm for Drawing Compound Graphs,10.1007/3-540-46648-7_20,211-218,François Bertault; Mirka Miller
GD99_219-230.pdf,GD99,The Vertex-Exchange Graph: A New Concept for Multi-level Crossing Minimisation,10.1007/3-540-46648-7_21,219-230,Patrick Healy; Ago Kuusik
GD99_231-238.pdf,GD99,Using Sifting for k-Layer Straightline Crossing Minimization,10.1007/3-540-46648-7_22,231-238,Christian Matuszewski; Robby Schönfeld; Paul Molitor
GD99_239-245.pdf,GD99,On 3-Layer Crossings and Pseudo Arrangements,10.1007/3-540-46648-7_23,239-245,Farhad Shahrokhi; Imrich Vrt’o
GD99_246-255.pdf,GD99,Visualizing Algorithms for the Design and Analysis of Survivable Networks,10.1007/3-540-46648-7_24,246-255,Ala Eddine Barouni; Ali Jaoua; Nejib Zaguia
GD99_256-263.pdf,GD99,LayoutShow: A Signed Applet/Application for Graph Drawing and Experimentation,10.1007/3-540-46648-7_25,256-263,Lila Behzadi
GD99_264-272.pdf,GD99,Centrality in Policy Network Drawings,10.1007/3-540-46648-7_26,264-272,Ulrik Brandes; Patrick Kenis; Dorothea Wagner
GD99_273-280.pdf,GD99,Straight-Line Drawings of Protein Interactions,10.1007/3-540-46648-7_27,273-280,Wojciech Basalaj; Karen Eilbeck
GD99_290-299.pdf,GD99,An Heuristic for Graph Symmetry Detection,10.1007/3-540-46648-7_29,290-299,Hubert de Fraysseix
GD99_300-310.pdf,GD99,Isomorphic Subgraphs,10.1007/3-540-46648-7_30,300-310,Sabine Bachl
GD99_311-324.pdf,GD99,Orthogonal and Quasi-upward Drawings with Vertices of Prescribed Size,10.1007/3-540-46648-7_31,311-324,Giuseppe Di Battista; Walter Didimo; Maurizio Patrignani; Maurizio Pizzonia
GD99_325-336.pdf,GD99,Multi-dimensional Orthogonal Graph Drawing with Small Boxes,10.1007/3-540-46648-7_32,325-336,David R. Wood
GD99_337-346.pdf,GD99,Geometric Realization of Simplicial Complexes,10.1007/3-540-46648-7_33,337-346,Patrice Ossona de Mendez
GD99_347-354.pdf,GD99,Visibility Representations of Complete Graphs,10.1007/3-540-46648-7_34,347-354,Robert Babilon; Helena Nyklová; Ondřej Pangrác; Jan Vondrák
GD99_355-364.pdf,GD99,Triangle-Free Planar Graphs as Segments Intersection Graphs,10.1007/3-540-46648-7_35,355-364,N. de Castro; F. J. Cobos; J. C. Dana; A. Márquez; M. Noy
GD99_365-372.pdf,GD99,A Force-Directed Algorithm that Preserves Edge Crossing Properties,10.1007/3-540-46648-7_36,365-372,François Bertault
GD99_373-382.pdf,GD99,Rectangle of Influence Drawings of Graphs without Filled 3-Cycles,10.1007/3-540-46648-7_37,373-382,Therese Biedl; Anna Bretscher; Henk Meijer
GD99_383-392.pdf,GD99,Voronoi Drawings of Trees,10.1007/3-540-46648-7_38,383-392,Giuseppe Liotta; Henk Meijer
GD99_393-405.pdf,GD99,Infinite Trees and the Future,10.1007/3-540-46648-7_39,393-405,Camil Demetrescu; Giuseppe Di Battista; Irene Finocchi; Giuseppe Liotta; Maurizio Patrignani; Maurizio Pizzonia
GD99_406-413.pdf,GD99,Latour – A Tree Visualisation System,10.1007/3-540-46648-7_40,406-413,Ivan Herman; Guy Melançon; Maurice M. de Ruiter; Maylis Delest
